Index, Environment (-), Phenotype, Random Number Generator Seed (-),shootDryWeight (g),rootDryWeight (g),rootDryWeight;fineLaterals (g),rootDryWeight;laterals (g),rootDryWeight;majorAxes (g),rootLength (cm),rootLength;fineLaterals (cm),rootLength;laterals (cm),rootLength;majorAxes (cm),rootSurfaceArea (cm2),rootSurfaceArea;fineLaterals (cm2),rootSurfaceArea;laterals (cm2),rootSurfaceArea;majorAxes (cm2),rootWaterUptake (cm3),potentialTranspiration (cm3),potentialTranspiration (cm),potentialTranspiration_Rate (cm3/day),potentialEvaporation (cm/day),potentialEvaporation_Integral (cm),leafArea (cm2),leafAreaReductionCoefficient (-),photosynthesis (g),plantRespiration (g),shootRespiration (g),rootRespiration (g),rootCarbonCostOfExudates (g),rootCarbonCosts (g),rootPotentialCarbonSinkForGrowth (g),carbonAllocation2Roots (g),shootPotentialCarbonSinkForGrowth (g),carbonAllocation2Shoot (g),leafPotentialCarbonSinkForGrowth (g),carbonAllocation2Leafs (g),stemPotentialCarbonSinkForGrowth (g),carbonAllocation2Stems (g),carbonReserves (g),D90 (cm),RootLengthProfile_00-10 (cm3),RootLengthProfile_10-20 (cm3),RootLengthProfile_20-30 (cm3),RootLengthProfile_30-40 (cm3),RootLengthProfile_40-50 (cm3),RootLengthProfile_50-60 (cm3),RootLengthProfile_60-70 (cm3),RootLengthProfile_70-80 (cm3),RootLengthProfile_80-90 (cm3),RootLengthProfile_90-100 (cm3),RootLengthProfile_100-110 (cm3),RootLengthProfile_110-120 (cm3),RootLengthProfile_120-130 (cm3),RootLengthProfile_130-140 (cm3),RootLengthProfile_140-150 (cm3),RootDryWeightProfile_00-10 (cm3),RootDryWeightProfile_10-20 (cm3),RootDryWeightProfile_20-30 (cm3),RootDryWeightProfile_30-40 (cm3),RootDryWeightProfile_40-50 (cm3),RootDryWeightProfile_50-60 (cm3),RootDryWeightProfile_60-70 (cm3),RootDryWeightProfile_70-80 (cm3),RootDryWeightProfile_80-90 (cm3),RootDryWeightProfile_90-100 (cm3),RootDryWeightProfile_100-110 (cm3),RootDryWeightProfile_110-120 (cm3),RootDryWeightProfile_120-130 (cm3),RootDryWeightProfile_130-140 (cm3),RootDryWeightProfile_140-150 (cm3),RootRespirationProfile_00-10 (cm3),RootRespirationProfile_10-20 (cm3),RootRespirationProfile_20-30 (cm3),RootRespirationProfile_30-40 (cm3),RootRespirationProfile_40-50 (cm3),RootRespirationProfile_50-60 (cm3),RootRespirationProfile_60-70 (cm3),RootRespirationProfile_70-80 (cm3),RootRespirationProfile_80-90 (cm3),RootRespirationProfile_90-100 (cm3),RootRespirationProfile_100-110 (cm3),RootRespirationProfile_110-120 (cm3),RootRespirationProfile_120-130 (cm3),RootRespirationProfile_130-140 (cm3),RootRespirationProfile_140-150 (cm3),RootExudationProfile_00-10 (cm3),RootExudationProfile_10-20 (cm3),RootExudationProfile_20-30 (cm3),RootExudationProfile_30-40 (cm3),RootExudationProfile_40-50 (cm3),RootExudationProfile_50-60 (cm3),RootExudationProfile_60-70 (cm3),RootExudationProfile_70-80 (cm3),RootExudationProfile_80-90 (cm3),RootExudationProfile_90-100 (cm3),RootExudationProfile_100-110 (cm3),RootExudationProfile_110-120 (cm3),RootExudationProfile_120-130 (cm3),RootExudationProfile_130-140 (cm3),RootExudationProfile_140-150 (cm3),RootWaterUptakeProfile_00-10 (cm3),RootWaterUptakeProfile_10-20 (cm3),RootWaterUptakeProfile_20-30 (cm3),RootWaterUptakeProfile_30-40 (cm3),RootWaterUptakeProfile_40-50 (cm3),RootWaterUptakeProfile_50-60 (cm3),RootWaterUptakeProfile_60-70 (cm3),RootWaterUptakeProfile_70-80 (cm3),RootWaterUptakeProfile_80-90 (cm3),RootWaterUptakeProfile_90-100 (cm3),RootWaterUptakeProfile_100-110 (cm3),RootWaterUptakeProfile_110-120 (cm3),RootWaterUptakeProfile_120-130 (cm3),RootWaterUptakeProfile_130-140 (cm3),RootWaterUptakeProfile_140-150 (cm3),totalWaterInColumn (cm3),totalWaterInLayer1 (cm3),totalWaterInLayer2 (cm3),totalWaterInLayer3 (cm3),totalWaterInLayer4 (cm3),totalWaterInLayer5 (cm3),totalWaterInLayer6 (cm3),totalWaterInLayer7 (cm3),totalWaterInLayer8 (cm3),totalWaterInLayer9 (cm3),totalWaterInLayer10 (cm3),totalWaterInLayer11 (cm3),totalWaterInLayer12 (cm3),totalWaterInLayer13 (cm3),totalWaterInLayer14 (cm3),totalWaterInLayer15 (cm3),relativeWaterContentInTopLayer (cm3),bottomBoundaryFlux (cm3),topBoundaryFlux (cm3),totalWaterChangeInColumn (cm3)
3_7_0, Zaria Drought, Few N + Low LRBD,0,13.75157873,4.15599682,0,1.30876417,0.24246027,20177.07382,0,11079.58975,493.301102,2643.355368,0,1392.302311,125.3381278,4006.389494,3455.345782,0.02032202,222.9314905,0.21337702,25.78732262,2131.895572,0.56374784,19.2764868,10.04890328,8.35119952,1.69770376,1.18463224,1.18463204,0.82878108,1.05396089,6.30669761,6.01029586,2.67933505,2.69052451,3.55964427,3.48608934,2.90927745,-70.8556601,4199.054482,4770.693475,3376.558888,2046.873391,1364.694987,1110.659735,944.7730765,814.964592,691.9903512,383.2854141,257.8633431,139.2200438,61.46773327,14.97430371,0,1.3272575,0.75075761,0.53623314,0.38837261,0.28733987,0.2227126,0.16125561,0.1447684,0.13048814,0.07761725,0.05973222,0.03663599,0.0245847,0.00824116,0,0.50274871,0.34288366,0.24948753,0.17027089,0.11992221,0.08604969,0.06505687,0.05400708,0.04230811,0.02621855,0.01900554,0.01101643,0.00716471,0.00205106,0,0.26049996,0.31883126,0.2064912,0.11854351,0.07788129,0.06037732,0.04724338,0.03717861,0.02779971,0.01439946,0.00892056,0.00422304,0.00185264,0.00043546,0,-1593.522368,595.4139101,777.4933223,686.3116657,533.1239948,494.9207682,428.3453245,430.1156642,408.7593414,355.6010695,304.2271218,191.6749033,124.6058954,36.07086339,0,50137.83488,2584.246421,2880.38091,2863.891343,2914.786424,3017.231817,3120.677642,3247.727132,3331.270757,3414.210967,3518.930456,3612.118205,3711.689695,3790.538949,3853.952058,4276.182108,0.2513328,-165.7061993,-872.5392586,-10323.07487
3_7_1, Zaria Drought, Few N + Low LRBD,1,11.17997196,3.48988924,0,1.08375769,0.23660536,15752.35224,0,9174.754964,480.9270633,2153.075692,0,1152.933712,122.2453264,3451.017727,3098.342395,0.01726509,208.5459569,0.19951934,25.76696849,1819.492797,0.49579137,17.14852079,9.26426611,7.76922509,1.49504102,1.02647522,1.02647531,0.78978333,0.91600435,5.30093686,4.90024569,2.26528029,2.20609159,2.96956672,2.80597746,2.04451165,-69.39839428,2991.393405,3871.166618,2707.641122,1603.917005,1063.130488,909.700682,839.7882338,677.9603369,436.6396569,308.4089729,199.2593872,98.96019359,32.97938617,10.2175695,1.18918421,1.16166069,0.61303078,0.46204593,0.33251501,0.22368564,0.16958038,0.14902484,0.12135827,0.08703856,0.06471732,0.04926917,0.03313409,0.01606751,0.00604991,0.00071113,0.43733613,0.31890955,0.22234937,0.15115165,0.09525311,0.07468711,0.06122072,0.0467312,0.03229362,0.02230109,0.0159836,0.01081759,0.00500815,0.00137574,3.65E-05,0.21003764,0.28854186,0.18307461,0.1031011,0.06660359,0.05417494,0.04561055,0.03287053,0.0193861,0.01191666,0.00664437,0.00317767,0.0011139,0.00025572,4.50E-06,-1539.667276,212.0741147,527.8924018,641.5000375,514.5384806,498.67911,502.9502974,469.6743783,413.7145562,354.7517098,309.859796,225.6540095,97.63497392,25.73865658,0.45980595,50065.69054,2585.078235,2931.430563,2904.202753,2917.872727,3001.120392,3091.910332,3184.367848,3290.10066,3403.755712,3510.457426,3608.973315,3706.849011,3796.379561,3857.322241,4275.869764,0.24936187,-165.7301121,-885.7016163,-10395.21921
3_7_2, Zaria Drought, Few N + Low LRBD,2,14.06998585,4.12537096,0,1.31728348,0.23705723,19250.65511,0,11151.71159,481.8865375,2576.488677,0,1401.365408,122.4844239,4010.226897,3648.600529,0.02107217,223.2862369,0.22031326,25.86905783,2206.006487,0.57986907,19.61638673,9.97549238,8.31891525,1.65657713,1.10894888,1.10894885,0.83416069,1.01826394,6.71809632,6.1513537,2.83777537,2.7381577,3.80117695,3.5691852,2.78239724,-72.63960291,4200.221537,4670.919214,2857.303686,1857.135531,1106.077903,1007.862953,1057.506001,950.9917398,584.5704265,430.9707861,296.6178202,135.1377636,57.47049839,26.13538525,11.73386308,1.35397983,0.77154303,0.50105535,0.37299565,0.25239871,0.20295278,0.17284987,0.15225982,0.10714339,0.0929318,0.06613085,0.0385688,0.0204018,0.0131505,0.00700876,0.51062664,0.34307402,0.22931506,0.15989528,0.10285304,0.07853644,0.06849327,0.05594339,0.03718854,0.02898857,0.01869942,0.0126756,0.00614351,0.0032253,0.00140553,0.25989511,0.30676258,0.17134669,0.10625644,0.06270923,0.05474321,0.05303413,0.04048901,0.02281055,0.01521023,0.00890171,0.00433932,0.00160688,0.00064843,0.00024369,-1340.0046,549.8404529,723.0249802,693.137582,554.5341873,492.0497763,476.9584781,404.2196163,364.1852349,339.6650553,244.4698002,183.0187471,88.92724309,44.84769646,17.5758887,50571.13562,2639.380406,2923.050828,2899.697795,2942.620619,3057.581024,3163.569565,3257.290815,3360.548332,3456.123475,3550.040799,3653.082906,3739.822271,3807.13624,3854.013891,4267.176655,0.26761031,-165.516538,-772.2080795,-9889.774134
3_7_3, Zaria Drought, Few N + Low LRBD,3,13.5183141,4.35903568,0,1.38834593,0.24349107,21796.36522,0,11753.30414,495.5084321,2818.780275,0,1476.963758,125.8858833,2998.999971,3457.892466,0.02025721,222.5589912,0.21321047,25.83683719,2125.206603,0.5622928,18.69548361,10.03113903,8.27159678,1.75954225,1.24770988,1.24771004,0.84373493,1.06977666,6.28793344,5.89826854,2.66406544,2.64303546,3.55085024,3.4247521,1.52923925,-71.50436856,4138.629734,5138.141194,3528.407826,2369.079873,1475.655719,1249.723717,1209.561102,965.1001387,670.1449445,481.2542193,287.0095403,158.4087693,77.47069937,30.92683584,16.85091015,1.34724936,0.83079875,0.54082693,0.41047406,0.2867428,0.22244561,0.18822724,0.16018118,0.1246147,0.09760536,0.06137272,0.04071721,0.02464618,0.01368744,0.00944613,0.50752771,0.36408141,0.24988738,0.17806421,0.11869296,0.08909628,0.0747677,0.05929669,0.04208209,0.03061058,0.01945898,0.01313799,0.00738619,0.00383245,0.00210466,0.24258055,0.33924542,0.21320181,0.13413124,0.08347606,0.06905741,0.06046094,0.04276655,0.02699882,0.01753181,0.00971469,0.00512085,0.00221689,0.00087435,0.00038365,-1806.188301,370.6385,463.738632,597.3122593,571.8593282,496.9985903,515.0827148,465.6957061,376.7861004,327.0389553,271.4703173,200.9933335,115.7701137,56.86625226,26.67179558,50397.34135,2673.129589,2973.20117,2969.469588,2978.932046,3018.041326,3109.681123,3196.578684,3299.696157,3420.23316,3530.849761,3628.777883,3717.340637,3789.718121,3840.20468,4251.487422,0.2749491,-164.8015792,-837.0245819,-10063.56841
3_7_4, Zaria Drought, Few N + Low LRBD,4,12.66823792,3.88233568,0,1.1832481,0.23366942,17029.16607,0,10017.00979,475.4754464,2337.961079,0,1258.774575,120.7815524,3537.221471,3260.112662,0.01905721,217.6574964,0.20728374,25.88846661,2003.081,0.53572702,17.73640773,9.61519171,8.02431174,1.59087996,1.04697922,1.04697914,0.82968204,1.02624096,5.80972601,5.53145747,2.46974791,2.48857299,3.27241739,3.20665695,1.76123241,-72.21315907,3345.463337,4275.347161,2739.044077,1683.232598,1045.675188,869.1332176,981.3473244,743.7268123,618.4018741,374.8567451,224.7147923,91.06894576,27.94310308,9.21089115,0,1.29012704,0.73744138,0.47483794,0.34956403,0.24731958,0.18359894,0.17335763,0.12724286,0.10768682,0.07732227,0.05663271,0.03615509,0.01554127,0.00550813,0,0.48709485,0.33433521,0.22373868,0.15480925,0.10321968,0.07623475,0.06586866,0.04909071,0.03815511,0.02581774,0.01701163,0.01088772,0.00432373,0.0007277,0,0.21439898,0.30306415,0.17932043,0.1032028,0.06399749,0.05011195,0.04999797,0.03431735,0.02506931,0.01324147,0.00655601,0.00277179,0.00084998,0.00011819,0,-1719.115839,462.9265872,600.4297143,630.2256444,568.8033599,496.2302002,464.4754531,454.3323618,445.6452719,405.3311508,314.3162012,205.7664905,75.10940901,11.66610379,0,50025.7717,2589.652165,2881.876241,2865.386891,2913.949022,3000.48284,3109.529854,3202.693285,3294.607123,3387.309975,3494.603883,3607.560827,3713.596297,3808.022291,3869.65388,4286.847127,0.25383372,-166.1629692,-875.9807723,-10435.13805
3_8_0, Zaria Drought, Few N + High A,0,7.44843392,2.97229099,0,1.17184473,0.20054251,13221.86024,0,9920.472377,406.6437989,1878.929701,0,1246.643326,103.4189779,2514.423625,2319.722052,0.01182607,174.2061548,0.17306132,25.27035078,1259.660612,0.37401196,14.30052177,7.45525975,6.48288016,0.9723796,0.94784829,0.94784812,0.88609462,1.01606915,3.40882175,3.2676166,1.49045722,1.50565057,1.87255447,1.83261641,2.38158009,-56.81581858,2633.549598,3883.167133,2185.10725,1443.584261,1036.525855,855.0609867,574.5096258,295.1643286,213.7521957,85.02996933,16.40903842,0,0,0,0,1.09890502,0.66133237,0.40115396,0.24842636,0.18254509,0.13987411,0.10198687,0.06315305,0.04786067,0.01845924,0.00859426,0,0,0,0,0.32252713,0.25085623,0.13960598,0.08565952,0.05968122,0.0447294,0.03151901,0.01787407,0.01245261,0.0050112,0.00272606,0,0,0,0,0.20699799,0.31068064,0.16125385,0.09919354,0.06666965,0.04926714,0.02976717,0.01247439,0.00809044,0.00272383,0.00075931,0,0,0,0,-461.1232319,-186.7185107,327.122644,315.9932776,347.4622607,430.1919992,504.2034816,453.6646247,361.6099957,185.8287323,90.08400445,0,0,0,0,50878.24797,2579.228253,2837.350528,2825.721659,2911.889651,3021.605988,3121.213456,3241.194217,3384.852192,3525.557924,3673.488454,3784.003898,3857.483136,3894.80547,3911.661978,4308.191165,0.25711703,-166.7443391,-419.7137389,-9582.661785
3_8_1, Zaria Drought, Few N + High A,1,9.143794,3.53389988,0,1.5549022,0.2176859,20153.87578,0,13163.31762,441.6947842,2592.142047,0,1654.151277,112.3383187,2866.911673,2742.513314,0.01404997,190.3423784,0.18366921,25.53883248,1489.626706,0.42403612,16.50542016,8.27117502,7.07612983,1.19504519,1.47169333,1.47169347,0.9416835,1.13654799,4.10566472,3.99969461,1.80600853,1.8340186,2.27505648,2.28013319,2.05202494,-60.23193529,3704.706661,5537.009196,4041.287968,2172.125133,1441.751868,1018.863691,846.327399,662.0486716,403.4485949,245.5051514,72.86356145,7.937881,0,0,0,1.13521276,0.74611093,0.53471159,0.32020977,0.22394609,0.16088994,0.1351643,0.11008419,0.07883893,0.05827928,0.02621802,0.00423409,0,0,0,0.34634083,0.2850507,0.19434592,0.11559578,0.07670408,0.05461885,0.0430229,0.03413201,0.0221704,0.01496702,0.00708905,0.00128497,0,0,0,0.28879759,0.44373991,0.30834518,0.15841565,0.09875016,0.06460749,0.04754159,0.03388337,0.01663394,0.00819162,0.00248592,0.00033749,0,0,0,-863.0663846,91.86409876,234.0757595,385.8938893,369.9754825,363.4938133,454.0363822,543.4538058,543.2174385,448.8093246,227.3357891,40.81372398,0,0,0,49546.03256,2553.49185,2824.972817,2791.514306,2828.908889,2920.329589,3028.60764,3108.212417,3190.444196,3303.832622,3472.791257,3659.393962,3796.337509,3867.476138,3898.976345,4300.743021,0.24982903,-166.4889693,-358.080613,-10914.8772
3_8_2, Zaria Drought, Few N + High A,2,11.28705731,3.36084487,0,1.40605832,0.20405395,16533.97584,0,11903.25171,413.6407414,2257.979048,0,1495.806724,105.224706,3217.808624,3122.785514,0.01712297,211.6091711,0.19423546,25.47067059,1807.958306,0.49328229,18.59196991,9.17545311,8.08033002,1.09512308,1.13078896,1.13078887,0.93149488,1.07658435,5.06704718,4.9683211,2.1877725,2.24486137,2.82714975,2.83439412,3.29463406,-58.4274602,3463.114435,4473.765238,2975.682419,1863.613848,1181.941061,928.1828717,764.5035217,489.8357728,282.4971523,98.05559328,11.35886507,1.4250609,0,0,0,1.17397067,0.68764808,0.49908903,0.31916149,0.20664295,0.15278042,0.13287146,0.09110563,0.06046981,0.03074493,0.00560027,0.00076013,0,0,0,0.35280838,0.25507515,0.17689588,0.10634042,0.06567221,0.04853342,0.03923346,0.02544931,0.01537902,0.0079834,0.00184937,0.00017091,0,0,0,0.25769526,0.34176232,0.21174088,0.12402425,0.07288892,0.05170608,0.03739074,0.02055245,0.00941005,0.00310018,0.0005059,4.11E-05,0,0,0,-639.5086527,315.5074355,472.5094884,470.9296497,411.351633,433.5824515,448.7622353,473.5432528,411.5357348,253.8661897,56.69818199,5.51019133,0,0,0,50766.53946,2581.531403,2858.527973,2826.009091,2890.710089,3010.43194,3117.343654,3228.616689,3340.256364,3486.580971,3652.605893,3786.804742,3862.601857,3899.20715,3914.731125,4310.580515,0.25725333,-166.8521723,-520.0379048,-9694.370298
3_8_3, Zaria Drought, Few N + High A,3,8.71455353,3.02380724,0,1.23231232,0.19898798,14221.84752,0,10432.37216,403.4722379,1979.697362,0,1310.97055,102.6108941,2780.82364,2589.669012,0.01370563,189.6460314,0.18007771,25.30096013,1455.312563,0.41657182,15.65756756,8.14035254,7.14372869,0.99662385,1.02258997,1.02258988,0.8893247,0.99010292,3.9854823,3.82594855,1.7337969,1.74802817,2.20254819,2.15709859,2.46237961,-55.77458863,3072.424768,3982.073107,2431.805691,1540.044265,1160.84647,806.6848233,578.0834139,367.1961554,179.3862578,88.97882504,11.80940421,2.51434321,0,0,0,1.08959653,0.65274252,0.43050679,0.27319161,0.19252683,0.14190621,0.10002778,0.06869645,0.04386217,0.02408377,0.00532541,0.00134116,0,0,0,0.32752634,0.24724121,0.15206327,0.09076561,0.06367045,0.04493774,0.03048845,0.01922336,0.01254758,0.00624737,0.00184277,0.00033551,0,0,0,0.2405246,0.31794305,0.17897959,0.10645246,0.07457293,0.04756745,0.03041639,0.01557143,0.00693703,0.00302652,0.00054092,8.39E-05,0,0,0,-954.7877406,264.8683339,526.8079634,516.1660193,377.8156939,358.8430836,424.9102193,454.4532151,401.3637991,232.7646949,62.85459936,11.24545692,0,0,0,50940.12391,2448.541129,2832.516837,2838.995266,2929.656817,3069.766786,3205.759302,3301.576531,3389.562239,3508.515231,3656.586845,3784.750559,3857.765037,3895.361665,3912.144848,4308.624818,0.21945312,-166.7672975,-695.1214042,-9520.785843
3_8_4, Zaria Drought, Few N + High A,4,9.65162354,3.46202354,0,1.43289081,0.20642211,16362.64548,0,12130.40724,418.9339032,2276.590225,0,1524.35193,106.5090907,3037.094771,2877.27396,0.01480056,197.0850976,0.18489254,25.34686109,1568.420847,0.44117609,17.45440327,8.59446982,7.46377679,1.13069302,1.09385811,1.09385803,0.9398243,1.17034586,4.33342512,4.23294802,1.89153011,1.93399494,2.40310736,2.40856424,3.50154715,-59.08012739,3565.052486,4085.954432,2773.632184,1804.289548,1354.778746,1082.374141,797.6934888,469.9530743,300.9536747,104.9274687,23.03623957,0,0,0,0,1.19029073,0.68411766,0.5030221,0.33583585,0.2298027,0.17797726,0.14142146,0.08804937,0.06519552,0.03420764,0.01210325,0,0,0,0,0.35839471,0.25595049,0.17877851,0.11095051,0.07403069,0.05783048,0.04100592,0.02494808,0.01643942,0.00963648,0.00304389,0,0,0,0,0.25991667,0.31101504,0.18968854,0.11786345,0.08266513,0.06074072,0.0389712,0.01918133,0.00965074,0.00340658,0.00079012,0,0,0,0,-486.8773239,202.1134886,422.9089315,303.7026249,350.0648272,373.0923819,437.2033684,488.3836768,456.0456611,301.0808578,94.35655569,0,0,0,0,50759.75165,2579.662955,2847.202294,2851.025454,2944.023511,3037.260085,3137.306899,3239.661116,3332.528822,3448.952262,3612.771719,3760.397625,3852.599521,3894.519007,3912.524696,4309.315688,0.25782605,-166.8183452,-424.4614914,-9701.158099
3_9_0, Zaria Drought, Steep N + Low LRBD,0,7.89618604,4.03407926,0,0.9204403,0.28526502,11271.40339,0,7792.16083,563.3809664,1919.723929,0,979.1918088,145.590635,2012.403468,2427.068454,0.01323715,182.1355676,0.18311709,25.18112938,1403.768709,0.40535957,15.07574115,8.71237183,7.02291156,1.68946026,0.791433,0.79143268,1.2761576,1.2305403,4.09679896,3.425039,1.78212295,1.57361722,2.26016739,1.91923945,1.615846,-58.32367507,2203.75524,2570.312526,2045.702581,1522.701469,1001.775728,765.9993828,509.6777585,320.2464846,219.0121073,91.23636502,20.98374915,0,0,0,0,1.58919874,0.71209633,0.54254984,0.39025942,0.25432652,0.20138046,0.12932175,0.09504766,0.07204938,0.03659613,0.01125303,0,0,0,0,0.54085785,0.38045295,0.26761671,0.17988261,0.11620088,0.07978929,0.05139775,0.03526493,0.02416772,0.01046807,0.00383909,0,0,0,0,0.16470691,0.2073972,0.15531194,0.10348869,0.06427952,0.04363301,0.02628543,0.01392478,0.0085278,0.00299305,0.00092016,0,0,0,0,-2111.563087,-321.1721236,469.3794019,646.3354715,616.6728738,604.604449,608.1082046,641.2271989,559.0948466,284.9053623,111.2661782,0,0,0,0,50535.26184,2712.528236,3033.986403,2938.38895,2896.786664,2929.134069,2999.82391,3119.699981,3235.705148,3382.052113,3585.474003,3750.336369,3845.216548,3889.689973,3909.443012,4306.996457,0.27784687,-166.7112532,-608.4998553,-9925.647918
3_9_1, Zaria Drought, Steep N + Low LRBD,1,8.52090134,4.19914442,0,1.12756414,0.31610697,14294.82438,0,9545.606762,624.634368,2235.326566,0,1199.536323,161.4281046,2740.873536,2657.852372,0.01330104,183.566408,0.1821823,25.48636346,1411.09408,0.40695305,14.89273583,8.726634,6.88752259,1.83911141,0.98554317,0.98554327,1.22101001,1.27501813,3.83136896,3.70644916,1.696581,1.71567096,2.11533113,2.1146056,0.12301511,-63.16873975,2459.350974,3094.780766,2792.343672,1739.017577,1302.444417,1077.363099,706.2229757,495.2735174,357.2161736,185.0764557,76.67073645,9.06401674,0,0,0,1.47076247,0.74441921,0.60045129,0.39956248,0.29140638,0.24022843,0.14790041,0.1134811,0.09072753,0.05954532,0.03582502,0.00483478,0,0,0,0.53722274,0.39858896,0.30184629,0.18927379,0.13440035,0.10186953,0.06170617,0.04776041,0.03248221,0.0214716,0.0113465,0.00161452,0,0,0,0.17572053,0.24301804,0.20786656,0.1194617,0.08459698,0.06554976,0.0391224,0.0251261,0.01464274,0.00716717,0.00292837,0.00037952,0,0,0,-1531.496299,-257.3681496,362.9628896,436.2562206,513.7803183,557.8219914,525.8105841,632.8615833,617.5900243,496.7412011,300.5225518,44.37522642,0,0,0,49901.71118,2721.840725,3023.894108,2939.386336,2922.070692,2923.438009,2969.20433,3087.436781,3170.258755,3265.139376,3431.265976,3617.546043,3777.626813,3859.318236,3895.027371,4298.257628,0.28261568,-166.3929058,-495.5287906,-10559.19857
3_9_2, Zaria Drought, Steep N + Low LRBD,2,10.11014048,4.87353037,0,1.27725598,0.31650451,16605.73466,0,10812.85125,625.124509,2558.81004,0,1358.782961,161.5975496,3060.701479,2957.425707,0.01596261,204.034589,0.19032144,25.15306995,1687.931534,0.46717306,17.92786816,9.98793771,7.94222836,2.04570935,1.1176519,1.11765183,1.37043885,1.45990281,4.7307532,4.40644433,2.06129418,2.00754654,2.62598664,2.49909969,1.54920427,-63.09887677,3090.363295,3540.991153,3025.63569,2194.03588,1455.659335,1118.278234,851.9128275,550.5700479,379.3483906,253.1850251,112.3713364,30.04041105,3.34303733,0,0,1.83165391,0.79427396,0.65300289,0.46247664,0.31832558,0.25394443,0.1929648,0.1345532,0.094439,0.07454046,0.04455175,0.01684933,0.00195444,0,0,0.61730922,0.42070672,0.3280966,0.21516813,0.14742737,0.10727076,0.07794334,0.05210661,0.03569987,0.02481105,0.01450318,0.0050075,0.00021081,0,0,0.21463101,0.26704995,0.22354086,0.14959726,0.09230541,0.06556989,0.04723768,0.02723999,0.01632286,0.00907371,0.00399306,0.00109713,3.60E-05,0,0,-1808.133079,-231.4327307,497.7592369,584.487601,564.390813,563.6561589,600.3764343,598.2026659,597.000716,529.8173438,368.1064526,125.9905574,4.68805913,0,0,49529.22295,2708.072915,3021.608787,2914.744921,2871.479131,2902.278813,2949.417123,3046.059466,3153.128803,3258.08655,3386.614191,3566.548624,3734.536232,3837.50035,3885.908224,4293.238818,0.27990469,-166.2445492,-444.0528063,-10931.68681
3_9_3, Zaria Drought, Steep N + Low LRBD,3,10.02909496,4.35700182,0,1.0886894,0.30467246,13475.9773,0,9216.505277,601.9520876,2179.231783,0,1158.180211,155.5595269,3002.183528,2873.361488,0.01587793,202.1678299,0.19159669,25.31284714,1678.159039,0.46504726,17.66730716,9.61509332,7.79788644,1.81720689,0.92135721,0.92135706,1.27747902,1.34907462,4.7520013,4.37305674,2.06805656,1.99085139,2.64109295,2.48145392,1.51842838,-61.40758296,2433.667516,3147.328638,2548.254341,1669.075968,1121.418197,928.8656325,664.634288,432.4800007,293.6217939,155.6693905,63.26505551,17.69648309,0,0,0,1.71489346,0.74958752,0.60907861,0.40624036,0.26230765,0.1928815,0.15018485,0.10517488,0.08053224,0.04972246,0.02646799,0.00993031,0,0,0,0.58059891,0.39550023,0.30055782,0.18142146,0.11499346,0.08514509,0.0608491,0.04169175,0.02812588,0.01763288,0.00859559,0.00254359,0,0,0,0.17120066,0.24274912,0.1884098,0.11409466,0.07236839,0.05565574,0.03564236,0.02079872,0.01175852,0.00591425,0.00224943,0.00054932,0,0,0,-1470.482017,-40.9896568,465.0355275,565.5593044,549.3280724,537.3812456,566.3415087,561.4130189,518.0071303,410.4843883,217.9004855,65.39235724,0,0,0,50250.65135,2724.422518,3012.177239,2919.644028,2885.040794,2931.499875,3021.542225,3121.219971,3232.142935,3356.605666,3510.087428,3671.246664,3795.172652,3868.2275,3899.95873,4301.663122,0.2840836,-166.5396375,-503.2870473,-10210.25841
3_9_4, Zaria Drought, Steep N + Low LRBD,4,9.01314729,4.60391115,0,1.28285297,0.32238044,17234.66786,0,10860.2336,637.532237,2564.322542,0,1364.737204,164.7005018,3068.837211,2894.326155,0.01433006,191.0040696,0.18643959,25.44300342,1517.612577,0.43012384,16.04891589,9.14571725,7.15345371,1.99226354,1.1843649,1.18436445,1.26343857,1.37459428,4.20017068,3.92181699,1.84510329,1.80064554,2.32766618,2.23560026,0.93605799,-62.69616283,3443.635799,3358.083039,3511.102132,2203.434118,1398.678763,1161.219988,770.9934147,577.143591,389.6863318,275.8640211,112.8571795,31.96948175,0,0,0,1.67191198,0.7363247,0.64793132,0.43242606,0.30919634,0.25795244,0.18051225,0.13661791,0.09248695,0.07176399,0.0488715,0.01791571,0,0,0,0.58982781,0.39682425,0.32813387,0.21094995,0.14712938,0.10931388,0.07612315,0.05254764,0.03473614,0.02633241,0.01620121,0.00462323,0,0,0,0.24363304,0.26138633,0.26002907,0.15194111,0.09113353,0.06965866,0.04455796,0.02944099,0.01712832,0.01035314,0.00413832,0.00100453,0,0,0,-1927.251947,-163.7029458,453.9273776,572.1847601,546.1183236,535.5928352,640.8167405,646.8473566,613.1150088,571.4663866,384.8191642,114.2495944,0,0,0,49076.92048,2662.374243,2978.445609,2874.978051,2835.222536,2849.122815,2899.900297,2996.915593,3093.800493,3221.903476,3360.953125,3547.474553,3732.666741,3841.682708,3887.554543,4293.925699,0.26963227,-166.2258628,-384.7964942,-11383.98927
